Timestamp,Traded Instrument,Traded Side,Traded Price,Traded Volume
13:33:40,ESX-FUTURE,BID,3364.0,557
13:33:40,SP-FUTURE,BID,2889.5,45
13:33:41,ESX-FUTURE,BID,3364.0,1655
13:33:42,SP-FUTURE,ASK,2889.25,550
13:33:42,ESX-FUTURE,BID,3364.5,1212
13:33:43,ESX-FUTURE,ASK,3364.75,1601
13:33:43,SP-FUTURE,BID,2889.5,20
13:33:44,ESX-FUTURE,BID,3364.5,96
13:33:44,SP-FUTURE,BID,2889.5,29
13:33:47,SP-FUTURE,ASK,2889.75,862
13:33:47,ESX-FUTURE,ASK,3364.75,127
13:33:47,ESX-FUTURE,ASK,3364.75,252
13:33:47,SP-FUTURE,ASK,2889.75,697
13:33:48,ESX-FUTURE,ASK,3365.75,2195
13:33:48,SP-FUTURE,ASK,2891.25,481
13:33:48,ESX-FUTURE,BID,3366.0,218
13:33:49,SP-FUTURE,ASK,2891.25,642
13:33:50,ESX-FUTURE,BID,3366.5,28
13:33:50,SP-FUTURE,ASK,2891.25,11
13:33:50,ESX-FUTURE,BID,3366.5,53
13:33:51,ESX-FUTURE,ASK,3366.75,540
13:33:51,SP-FUTURE,BID,2891.0,66
13:33:51,ESX-FUTURE,BID,3366.5,80
13:33:51,SP-FUTURE,BID,2891.0,118
13:33:52,ESX-FUTURE,ASK,3366.5,237
13:33:52,ESX-FUTURE,BID,3366.25,423
13:33:52,SP-FUTURE,BID,2891.0,979
13:33:53,SP-FUTURE,ASK,2891.25,102
13:33:54,ESX-FUTURE,BID,3365.0,143
13:33:54,SP-FUTURE,ASK,2891.25,253
13:33:55,SP-FUTURE,BID,2891.0,529
13:33:55,ESX-FUTURE,ASK,3365.0,667
13:33:55,SP-FUTURE,ASK,2891.5,639
13:33:56,ESX-FUTURE,ASK,3365.5,534
13:33:56,SP-FUTURE,BID,2891.25,348
13:33:58,SP-FUTURE,ASK,2891.5,261
13:33:59,ESX-FUTURE,ASK,3365.5,868
13:33:59,SP-FUTURE,BID,2891.5,435
13:33:59,SP-FUTURE,BID,2891.5,273
13:33:59,ESX-FUTURE,BID,3365.0,1091
13:33:59,ESX-FUTURE,ASK,3365.25,145
13:33:59,SP-FUTURE,ASK,2891.5,219
13:33:59,ESX-FUTURE,BID,3365.0,515
13:34:01,ESX-FUTURE,ASK,3365.25,51
13:34:01,SP-FUTURE,ASK,2891.25,11
13:34:02,ESX-FUTURE,ASK,3365.25,466
13:34:02,ESX-FUTURE,BID,3365.0,1881
13:34:02,SP-FUTURE,ASK,2890.5,161
13:34:03,ESX-FUTURE,BID,3365.25,88
13:34:04,SP-FUTURE,ASK,2890.5,82
13:34:04,ESX-FUTURE,BID,3365.25,41
13:34:05,SP-FUTURE,BID,2890.25,653
13:34:05,ESX-FUTURE,ASK,3365.0,900
13:34:05,SP-FUTURE,ASK,2891.0,228
13:34:06,ESX-FUTURE,BID,3364.75,101
13:34:06,SP-FUTURE,BID,2890.75,77
13:34:06,ESX-FUTURE,BID,3364.75,394
13:34:07,SP-FUTURE,ASK,2890.75,62
13:34:08,ESX-FUTURE,BID,3364.75,709
13:34:09,SP-FUTURE,ASK,2890.5,676
13:34:09,SP-FUTURE,ASK,2890.5,76
13:34:10,ESX-FUTURE,ASK,3365.5,105
13:34:10,SP-FUTURE,BID,2890.25,3
13:34:11,SP-FUTURE,ASK,2890.5,667
13:34:12,ESX-FUTURE,ASK,3366.25,1771
13:34:12,ESX-FUTURE,BID,3366.0,745
13:34:12,SP-FUTURE,ASK,2891.0,924
13:34:13,ESX-FUTURE,BID,3366.0,1163
13:34:13,SP-FUTURE,BID,2890.25,725
13:34:14,ESX-FUTURE,BID,3365.75,1251
13:34:14,SP-FUTURE,BID,2890.0,52
13:34:15,ESX-FUTURE,ASK,3366.0,787
13:34:15,ESX-FUTURE,ASK,3366.0,1269
13:34:15,SP-FUTURE,ASK,2890.5,252
13:34:16,SP-FUTURE,BID,2891.25,610
13:34:17,ESX-FUTURE,BID,3365.75,169
13:34:17,ESX-FUTURE,BID,3365.75,784
13:34:17,SP-FUTURE,ASK,2891.0,369
13:34:18,SP-FUTURE,ASK,2891.0,158
13:34:18,ESX-FUTURE,BID,3366.0,114
13:34:19,ESX-FUTURE,BID,3366.0,311
13:34:19,SP-FUTURE,BID,2890.75,332
13:34:19,SP-FUTURE,ASK,2891.0,535
13:34:19,ESX-FUTURE,BID,3366.25,600
13:34:21,ESX-FUTURE,BID,3366.25,661
13:34:21,SP-FUTURE,BID,2890.25,1
13:34:21,ESX-FUTURE,ASK,3366.5,859
13:34:21,ESX-FUTURE,BID,3366.25,219
13:34:21,ESX-FUTURE,ASK,3366.5,2268
13:34:22,SP-FUTURE,BID,2892.75,99
13:34:22,SP-FUTURE,ASK,2893.0,757
13:34:22,ESX-FUTURE,ASK,3366.5,159
13:34:23,ESX-FUTURE,BID,3366.25,259
13:34:23,SP-FUTURE,ASK,2893.0,274
13:34:24,ESX-FUTURE,ASK,3366.5,11
13:34:25,ESX-FUTURE,BID,3366.25,475
13:34:25,SP-FUTURE,ASK,2893.0,307
13:34:25,SP-FUTURE,ASK,2893.0,619
13:34:26,SP-FUTURE,BID,2892.75,79
13:34:26,ESX-FUTURE,ASK,3366.75,260
13:34:27,ESX-FUTURE,BID,3366.5,571
13:34:27,SP-FUTURE,ASK,2893.0,573
13:34:27,SP-FUTURE,BID,2892.75,92
13:34:28,ESX-FUTURE,ASK,3367.25,629
13:34:28,SP-FUTURE,ASK,2893.25,526
13:34:28,ESX-FUTURE,BID,3367.0,351
13:34:29,ESX-FUTURE,ASK,3367.25,96
13:34:30,SP-FUTURE,ASK,2893.25,192
13:34:30,ESX-FUTURE,ASK,3367.5,3320
13:34:30,SP-FUTURE,ASK,2897.5,8
13:34:31,ESX-FUTURE,ASK,3367.5,1898
13:34:32,SP-FUTURE,BID,2897.5,215
13:34:33,ESX-FUTURE,BID,3367.0,1220
13:34:33,SP-FUTURE,BID,2896.75,26
13:34:33,ESX-FUTURE,ASK,3367.25,998
13:34:34,SP-FUTURE,BID,2897.25,235
13:34:34,ESX-FUTURE,ASK,3367.0,356
13:34:35,SP-FUTURE,BID,2897.25,962
13:34:35,SP-FUTURE,ASK,2897.5,91
13:34:35,ESX-FUTURE,BID,3365.75,349
13:34:36,ESX-FUTURE,ASK,3366.0,1708
13:34:36,SP-FUTURE,ASK,2898.5,189
13:34:37,ESX-FUTURE,BID,3365.75,1367
13:34:38,SP-FUTURE,ASK,2898.0,502
13:34:38,ESX-FUTURE,BID,3366.0,1934
13:34:39,SP-FUTURE,BID,2897.25,110
13:34:39,SP-FUTURE,ASK,2897.5,687
13:34:39,SP-FUTURE,ASK,2897.5,128
13:34:40,ESX-FUTURE,ASK,3366.5,590
13:34:41,SP-FUTURE,ASK,2897.5,797
13:34:42,SP-FUTURE,BID,2897.25,91
13:34:42,ESX-FUTURE,ASK,3367.0,115
13:34:43,SP-FUTURE,BID,2897.25,66
13:34:43,ESX-FUTURE,ASK,3367.0,1622
13:34:45,SP-FUTURE,ASK,2897.75,500
13:34:45,ESX-FUTURE,BID,3367.0,792
13:34:45,SP-FUTURE,ASK,2897.75,80
13:34:46,ESX-FUTURE,BID,3367.25,11
13:34:46,SP-FUTURE,ASK,2897.75,374
13:34:47,ESX-FUTURE,BID,3367.25,1472
13:34:47,SP-FUTURE,ASK,2897.25,240
13:34:48,SP-FUTURE,BID,2897.0,215
13:34:48,ESX-FUTURE,ASK,3367.75,115
13:34:49,ESX-FUTURE,ASK,3367.75,641
13:34:49,SP-FUTURE,BID,2897.0,169
13:34:49,ESX-FUTURE,BID,3367.25,655
13:34:50,SP-FUTURE,ASK,2897.25,907
13:34:51,ESX-FUTURE,ASK,3368.25,814
13:34:51,SP-FUTURE,ASK,2897.5,366
13:34:52,ESX-FUTURE,BID,3368.0,173
13:34:53,SP-FUTURE,ASK,2897.5,868
13:34:53,ESX-FUTURE,ASK,3369.0,2842
13:34:54,SP-FUTURE,BID,2900.5,748
13:34:54,ESX-FUTURE,BID,3368.5,328
13:34:54,SP-FUTURE,BID,2900.5,115
13:34:54,ESX-FUTURE,ASK,3368.75,685
13:34:55,SP-FUTURE,BID,2901.0,511
13:34:55,SP-FUTURE,ASK,2901.25,268
13:34:55,ESX-FUTURE,BID,3368.0,1693
13:34:56,ESX-FUTURE,BID,3368.0,1376
13:34:56,SP-FUTURE,ASK,2900.0,15
13:34:57,ESX-FUTURE,BID,3368.0,1076
13:34:57,ESX-FUTURE,BID,3368.0,2095
13:34:58,SP-FUTURE,ASK,2898.5,96
13:34:59,ESX-FUTURE,ASK,3368.25,62
13:34:59,SP-FUTURE,ASK,2898.5,11
13:35:00,ESX-FUTURE,ASK,3368.25,26
13:35:01,SP-FUTURE,BID,2898.25,396
13:35:02,ESX-FUTURE,ASK,3368.25,314
13:35:02,SP-FUTURE,BID,2898.5,154
13:35:04,SP-FUTURE,ASK,2898.75,926
13:35:04,ESX-FUTURE,ASK,3369.75,55
13:35:05,SP-FUTURE,ASK,2898.75,68
13:35:05,SP-FUTURE,BID,2898.5,664
13:35:06,ESX-FUTURE,ASK,3368.75,287
13:35:06,SP-FUTURE,ASK,2898.75,34
13:35:07,ESX-FUTURE,BID,3368.5,333
13:35:07,SP-FUTURE,BID,2898.5,57
13:35:09,SP-FUTURE,ASK,2898.75,37
13:35:09,ESX-FUTURE,BID,3368.5,436
13:35:10,ESX-FUTURE,ASK,3368.75,117
13:35:10,SP-FUTURE,BID,2898.5,339
13:35:11,SP-FUTURE,BID,2898.5,1038
13:35:11,ESX-FUTURE,ASK,3367.75,1198
13:35:12,ESX-FUTURE,ASK,3367.75,1321
13:35:12,SP-FUTURE,BID,2900.25,308
13:35:12,SP-FUTURE,ASK,2900.5,273
13:35:13,ESX-FUTURE,ASK,3367.75,130
13:35:13,ESX-FUTURE,BID,3367.5,1566
13:35:13,SP-FUTURE,BID,2899.75,556
13:35:14,SP-FUTURE,ASK,2900.0,98
13:35:14,ESX-FUTURE,BID,3367.25,1094
13:35:14,SP-FUTURE,ASK,2899.25,163
13:35:15,ESX-FUTURE,BID,3367.25,793
13:35:15,SP-FUTURE,BID,2899.0,21
13:35:16,SP-FUTURE,ASK,2899.25,241
13:35:17,ESX-FUTURE,ASK,3367.5,291
13:35:17,SP-FUTURE,ASK,2899.25,17
13:35:18,SP-FUTURE,BID,2899.0,222
13:35:18,SP-FUTURE,BID,2899.0,121
13:35:18,ESX-FUTURE,ASK,3367.5,1496
13:35:20,SP-FUTURE,ASK,2900.25,25
13:35:20,ESX-FUTURE,ASK,3367.5,333
13:35:21,SP-FUTURE,BID,2900.25,40
13:35:22,SP-FUTURE,BID,2900.25,41
13:35:22,ESX-FUTURE,BID,3367.25,1312
13:35:23,ESX-FUTURE,BID,3367.25,1178
13:35:23,SP-FUTURE,ASK,2898.5,167
13:35:24,ESX-FUTURE,BID,3367.25,579
13:35:25,SP-FUTURE,BID,2898.0,880
13:35:25,ESX-FUTURE,ASK,3366.25,453
13:35:26,ESX-FUTURE,ASK,3366.25,1526
13:35:26,SP-FUTURE,ASK,2899.5,45
13:35:26,ESX-FUTURE,BID,3366.0,1003
13:35:27,ESX-FUTURE,BID,3366.0,24
13:35:27,SP-FUTURE,ASK,2899.25,363
13:35:28,SP-FUTURE,ASK,2899.25,223
13:35:29,SP-FUTURE,ASK,2899.25,98
13:35:29,ESX-FUTURE,BID,3366.25,151
13:35:29,ESX-FUTURE,BID,3366.25,139
13:35:29,SP-FUTURE,ASK,2899.0,74
13:35:30,ESX-FUTURE,BID,3366.25,279
13:35:30,ESX-FUTURE,ASK,3366.5,1414
13:35:30,SP-FUTURE,BID,2899.25,133
13:35:31,SP-FUTURE,BID,2899.25,788
13:35:31,ESX-FUTURE,BID,3365.5,120
13:35:32,ESX-FUTURE,BID,3365.5,1129
13:35:32,SP-FUTURE,BID,2899.0,117
13:35:33,ESX-FUTURE,BID,3365.5,77
13:35:33,ESX-FUTURE,ASK,3365.75,1264
13:35:34,SP-FUTURE,ASK,2900.0,592
13:35:34,ESX-FUTURE,ASK,3366.25,65
13:35:35,SP-FUTURE,ASK,2900.0,348
13:35:35,ESX-FUTURE,BID,3366.25,16
13:35:35,ESX-FUTURE,ASK,3366.5,462
13:35:35,ESX-FUTURE,BID,3366.25,143
13:35:36,ESX-FUTURE,ASK,3366.5,522
13:35:36,SP-FUTURE,ASK,2900.0,335
13:35:37,SP-FUTURE,ASK,2900.0,101
13:35:38,ESX-FUTURE,BID,3366.5,1122
13:35:38,SP-FUTURE,BID,2899.0,66
13:35:39,ESX-FUTURE,BID,3366.5,488
13:35:39,SP-FUTURE,ASK,2899.0,499
13:35:40,SP-FUTURE,BID,2898.75,92
13:35:40,ESX-FUTURE,BID,3366.75,106
13:35:42,SP-FUTURE,BID,2898.75,215
13:35:43,ESX-FUTURE,BID,3366.5,1430
13:35:43,SP-FUTURE,ASK,2898.75,21
13:35:44,ESX-FUTURE,BID,3366.5,2254
13:35:44,SP-FUTURE,BID,2898.5,356
13:35:45,SP-FUTURE,BID,2898.5,59
13:35:45,SP-FUTURE,BID,2898.5,68
13:35:46,ESX-FUTURE,ASK,3366.5,256
13:35:47,SP-FUTURE,BID,2898.5,377
13:35:47,ESX-FUTURE,BID,3366.0,844
13:35:47,ESX-FUTURE,ASK,3366.25,180
13:35:48,SP-FUTURE,BID,2898.25,574
13:35:48,ESX-FUTURE,ASK,3366.0,2034
13:35:49,SP-FUTURE,BID,2898.5,544
13:35:49,ESX-FUTURE,BID,3365.5,2620
13:35:49,SP-FUTURE,ASK,2897.0,624
13:35:50,ESX-FUTURE,ASK,3366.0,1909
13:35:50,SP-FUTURE,BID,2898.5,774
13:35:50,SP-FUTURE,ASK,2898.75,152
13:35:51,ESX-FUTURE,ASK,3365.5,1101
13:35:52,SP-FUTURE,BID,2898.75,389
13:35:52,SP-FUTURE,BID,2898.75,389
13:35:52,ESX-FUTURE,BID,3364.5,13
13:35:53,SP-FUTURE,BID,2898.75,239
13:35:53,ESX-FUTURE,ASK,3364.5,1456
13:35:54,SP-FUTURE,BID,2899.5,316
13:35:54,SP-FUTURE,ASK,2899.75,121
13:35:55,ESX-FUTURE,BID,3364.0,31
13:35:56,ESX-FUTURE,ASK,3364.25,105
13:35:56,SP-FUTURE,BID,2899.5,509
13:35:57,SP-FUTURE,BID,2899.5,393
13:35:57,ESX-FUTURE,ASK,3363.75,215
13:35:58,SP-FUTURE,BID,2899.5,319
13:35:58,SP-FUTURE,ASK,2899.75,79
13:35:58,ESX-FUTURE,BID,3363.5,3051
13:35:59,SP-FUTURE,BID,2895.75,59
13:36:00,SP-FUTURE,BID,2895.75,161
13:36:00,ESX-FUTURE,BID,3363.5,549
13:36:00,ESX-FUTURE,BID,3363.5,1087
13:36:01,SP-FUTURE,BID,2895.25,281
13:36:02,ESX-FUTURE,BID,3363.5,380
13:36:02,ESX-FUTURE,BID,3363.5,182
13:36:02,SP-FUTURE,BID,2895.0,189
13:36:02,ESX-FUTURE,ASK,3363.75,1027
13:36:03,ESX-FUTURE,ASK,3363.75,2582
13:36:04,SP-FUTURE,BID,2897.25,18
13:36:05,ESX-FUTURE,ASK,3363.75,2899
13:36:05,ESX-FUTURE,ASK,3363.75,1043
13:36:06,SP-FUTURE,ASK,2901.25,10
13:36:06,ESX-FUTURE,BID,3363.5,9
13:36:06,SP-FUTURE,BID,2901.0,364
13:36:07,ESX-FUTURE,BID,3363.25,219
13:36:07,SP-FUTURE,BID,2901.0,120
13:36:08,ESX-FUTURE,BID,3363.25,10
13:36:09,SP-FUTURE,ASK,2901.25,357
13:36:09,ESX-FUTURE,ASK,3363.5,2050
13:36:09,SP-FUTURE,ASK,2903.25,153
13:36:09,ESX-FUTURE,BID,3363.25,1540
13:36:11,ESX-FUTURE,ASK,3363.5,350
13:36:11,SP-FUTURE,BID,2902.5,48
13:36:12,ESX-FUTURE,ASK,3363.5,691
13:36:12,SP-FUTURE,ASK,2903.0,689
13:36:14,ESX-FUTURE,ASK,3364.0,523
13:36:14,SP-FUTURE,BID,2903.0,20
13:36:14,SP-FUTURE,ASK,2903.25,369
13:36:14,ESX-FUTURE,ASK,3364.0,357
13:36:15,ESX-FUTURE,BID,3363.75,820
13:36:16,SP-FUTURE,ASK,2903.25,783
13:36:16,ESX-FUTURE,ASK,3365.0,196
13:36:17,SP-FUTURE,BID,2903.0,448
13:36:18,ESX-FUTURE,BID,3364.5,239
13:36:18,SP-FUTURE,BID,2903.0,215
13:36:19,SP-FUTURE,ASK,2903.25,573
13:36:19,SP-FUTURE,ASK,2903.25,1257
13:36:19,ESX-FUTURE,BID,3366.75,495
13:36:19,ESX-FUTURE,BID,3366.75,1145
13:36:19,SP-FUTURE,BID,2901.75,383
13:36:20,ESX-FUTURE,ASK,3367.0,443
13:36:20,SP-FUTURE,BID,2902.0,11
13:36:21,ESX-FUTURE,ASK,3367.0,1877
13:36:21,SP-FUTURE,ASK,2902.75,95
13:36:21,ESX-FUTURE,BID,3366.75,394
13:36:22,SP-FUTURE,BID,2902.25,122
13:36:22,ESX-FUTURE,ASK,3366.75,5
13:36:23,ESX-FUTURE,BID,3366.5,2509
13:36:23,SP-FUTURE,BID,2902.0,538
13:36:23,SP-FUTURE,ASK,2902.25,313
13:36:24,ESX-FUTURE,ASK,3366.5,539
13:36:24,SP-FUTURE,BID,2902.25,406
13:36:24,ESX-FUTURE,ASK,3366.25,337
13:36:25,ESX-FUTURE,BID,3366.0,120
13:36:25,ESX-FUTURE,ASK,3366.25,1668
13:36:25,SP-FUTURE,BID,2903.0,1
13:36:25,ESX-FUTURE,BID,3366.0,396
13:36:25,SP-FUTURE,ASK,2903.0,376
13:36:26,ESX-FUTURE,BID,3366.25,496
13:36:27,SP-FUTURE,ASK,2902.75,71
13:36:27,ESX-FUTURE,ASK,3366.5,1525
13:36:28,ESX-FUTURE,ASK,3366.5,738
13:36:28,SP-FUTURE,BID,2904.0,194
13:36:29,ESX-FUTURE,ASK,3366.5,3004
13:36:29,SP-FUTURE,ASK,2908.0,697
13:36:30,SP-FUTURE,ASK,2908.0,10
13:36:31,ESX-FUTURE,ASK,3367.0,588
13:36:31,ESX-FUTURE,BID,3366.75,2092
13:36:31,ESX-FUTURE,ASK,3367.0,866
13:36:31,SP-FUTURE,ASK,2907.0,16
13:36:32,SP-FUTURE,BID,2906.75,773
13:36:32,ESX-FUTURE,ASK,3366.75,3102
13:36:32,SP-FUTURE,BID,2909.0,154
13:36:33,ESX-FUTURE,ASK,3366.5,71
13:46:49,ESX-FUTURE,ASK,3365.25,57
13:46:50,ESX-FUTURE,BID,3365.0,6
13:46:50,SP-FUTURE,ASK,2882.0,119
13:46:51,SP-FUTURE,BID,2881.75,429
13:46:51,ESX-FUTURE,BID,3364.75,233
13:46:52,ESX-FUTURE,ASK,3365.0,135
13:46:52,SP-FUTURE,ASK,2882.0,69
13:46:54,SP-FUTURE,BID,2881.75,56
13:46:54,ESX-FUTURE,ASK,3365.25,3443
13:46:54,SP-FUTURE,BID,2886.25,165
13:46:55,ESX-FUTURE,BID,3364.75,13
13:46:56,SP-FUTURE,BID,2886.25,199
13:46:57,SP-FUTURE,ASK,2886.5,67
13:46:57,ESX-FUTURE,ASK,3365.0,88
13:46:58,SP-FUTURE,BID,2886.25,1198
13:46:58,ESX-FUTURE,ASK,3364.25,794
13:46:59,SP-FUTURE,ASK,2886.75,386
13:46:59,ESX-FUTURE,ASK,3364.5,71
13:46:59,ESX-FUTURE,BID,3364.25,418
13:47:00,ESX-FUTURE,BID,3364.25,801
13:47:00,SP-FUTURE,BID,2885.75,109
13:47:01,SP-FUTURE,BID,2885.75,1081
13:47:02,ESX-FUTURE,ASK,3363.75,111
13:47:02,SP-FUTURE,ASK,2886.0,4
13:47:03,SP-FUTURE,ASK,2886.0,10
13:47:03,ESX-FUTURE,BID,3363.5,1289
13:47:03,SP-FUTURE,ASK,2886.0,66
13:47:04,SP-FUTURE,ASK,2886.0,606
13:47:04,ESX-FUTURE,ASK,3364.0,2523
13:47:05,ESX-FUTURE,ASK,3364.0,887
13:47:05,SP-FUTURE,BID,2888.75,637
13:47:06,ESX-FUTURE,BID,3363.0,92
13:47:06,ESX-FUTURE,BID,3363.0,4
13:47:07,SP-FUTURE,BID,2888.75,231
13:47:08,ESX-FUTURE,BID,3362.75,472
13:47:09,SP-FUTURE,ASK,2888.75,190
13:47:10,ESX-FUTURE,BID,3362.75,16
13:47:11,SP-FUTURE,BID,2888.5,1242
13:47:11,SP-FUTURE,ASK,2888.75,40
13:47:12,ESX-FUTURE,BID,3360.75,69
13:47:12,SP-FUTURE,ASK,2888.75,79
13:47:12,ESX-FUTURE,BID,3360.75,312
13:47:13,ESX-FUTURE,ASK,3361.0,1156
13:47:13,ESX-FUTURE,ASK,3361.0,1438
13:47:14,SP-FUTURE,BID,2889.75,636
13:47:15,ESX-FUTURE,BID,3360.25,101
13:47:15,SP-FUTURE,BID,2889.75,283
13:47:15,ESX-FUTURE,ASK,3360.25,106
13:47:17,ESX-FUTURE,ASK,3360.25,751
13:47:17,SP-FUTURE,BID,2890.25,73
13:47:18,SP-FUTURE,ASK,2890.5,620
13:47:18,ESX-FUTURE,ASK,3360.75,97
13:47:19,ESX-FUTURE,BID,3360.5,873
13:47:19,SP-FUTURE,ASK,2890.25,12
13:47:20,SP-FUTURE,ASK,2890.25,31
13:47:20,ESX-FUTURE,ASK,3360.75,33
13:47:20,SP-FUTURE,BID,2890.0,553
13:47:20,SP-FUTURE,ASK,2890.25,3
13:47:21,ESX-FUTURE,BID,3360.5,2370
13:47:22,SP-FUTURE,ASK,2889.25,242
13:47:22,ESX-FUTURE,BID,3360.75,112
13:47:23,ESX-FUTURE,BID,3360.75,19
13:47:23,SP-FUTURE,BID,2889.0,160
13:47:23,SP-FUTURE,ASK,2889.25,1354
13:47:24,ESX-FUTURE,ASK,3363.25,585
13:47:24,SP-FUTURE,BID,2889.0,7
13:47:25,SP-FUTURE,BID,2889.0,564
13:47:25,ESX-FUTURE,BID,3363.0,233
13:47:26,SP-FUTURE,BID,2889.0,502
13:47:27,ESX-FUTURE,BID,3362.75,1727
13:47:27,SP-FUTURE,ASK,2888.5,116
13:47:28,ESX-FUTURE,ASK,3363.0,548
13:47:28,ESX-FUTURE,ASK,3363.0,33
13:47:30,SP-FUTURE,BID,2888.5,40
13:47:30,ESX-FUTURE,BID,3362.75,119
13:47:30,ESX-FUTURE,BID,3362.75,610
13:47:31,SP-FUTURE,BID,2888.25,362
13:47:31,SP-FUTURE,BID,2888.25,1
13:47:31,ESX-FUTURE,BID,3362.5,1005
13:47:32,SP-FUTURE,ASK,2888.25,31
13:47:33,SP-FUTURE,BID,2888.0,663
13:47:33,ESX-FUTURE,BID,3362.25,1462
13:47:34,ESX-FUTURE,ASK,3362.5,76
13:47:34,SP-FUTURE,BID,2887.75,82
13:47:47,SP-FUTURE,ASK,2887.75,232
13:47:47,ESX-FUTURE,BID,3362.75,359
13:47:48,ESX-FUTURE,BID,3362.75,419
13:47:49,SP-FUTURE,BID,2887.25,29
13:47:50,SP-FUTURE,BID,2887.25,59
13:47:50,ESX-FUTURE,BID,3362.75,151
13:47:51,ESX-FUTURE,BID,3362.75,42
13:47:51,SP-FUTURE,ASK,2887.25,59
13:47:52,SP-FUTURE,ASK,2887.25,86
13:47:52,ESX-FUTURE,BID,3362.75,61
13:47:52,SP-FUTURE,ASK,2887.25,54
13:47:52,ESX-FUTURE,ASK,3363.0,433
13:47:53,SP-FUTURE,ASK,2887.5,670
13:47:53,ESX-FUTURE,ASK,3363.5,167
13:47:54,SP-FUTURE,BID,2887.25,54
13:47:54,ESX-FUTURE,BID,3363.25,735
13:47:55,SP-FUTURE,BID,2887.0,39
13:47:55,ESX-FUTURE,BID,3363.25,791
13:47:56,SP-FUTURE,ASK,2886.75,137
13:47:57,ESX-FUTURE,BID,3363.25,20
13:47:57,SP-FUTURE,ASK,2886.75,880
13:47:58,ESX-FUTURE,BID,3364.25,1084
13:47:58,SP-FUTURE,BID,2886.25,12
13:47:59,SP-FUTURE,ASK,2886.5,351
13:47:59,ESX-FUTURE,BID,3364.5,669
13:47:59,SP-FUTURE,ASK,2886.5,293
13:48:00,ESX-FUTURE,BID,3364.75,973
13:48:00,SP-FUTURE,BID,2885.75,22
13:48:01,ESX-FUTURE,ASK,3365.0,459
13:48:01,ESX-FUTURE,BID,3364.75,483
13:48:01,ESX-FUTURE,BID,3364.75,32
13:48:01,SP-FUTURE,BID,2885.5,806
13:48:02,ESX-FUTURE,ASK,3364.5,852
13:48:02,SP-FUTURE,BID,2886.0,733
13:48:02,ESX-FUTURE,ASK,3363.75,858
13:48:03,ESX-FUTURE,BID,3363.5,2275
13:48:03,SP-FUTURE,BID,2884.25,134
13:48:04,SP-FUTURE,BID,2884.25,3
13:48:04,ESX-FUTURE,ASK,3363.75,1616
13:48:05,SP-FUTURE,BID,2885.25,90
13:48:06,SP-FUTURE,BID,2885.25,583
13:48:06,ESX-FUTURE,BID,3363.0,46
13:48:06,ESX-FUTURE,BID,3363.0,232
13:48:06,SP-FUTURE,ASK,2885.5,137
13:48:07,ESX-FUTURE,BID,3363.0,121
13:48:08,SP-FUTURE,BID,2885.25,30
13:48:08,ESX-FUTURE,ASK,3363.25,511
13:48:08,ESX-FUTURE,BID,3363.0,468
13:48:09,SP-FUTURE,ASK,2885.25,222
13:48:10,ESX-FUTURE,ASK,3363.25,787
13:48:11,ESX-FUTURE,ASK,3363.25,265
13:48:11,SP-FUTURE,BID,2885.25,761
13:48:12,ESX-FUTURE,ASK,3362.75,684
13:48:12,SP-FUTURE,BID,2885.5,264
13:48:12,ESX-FUTURE,BID,3362.25,837
13:48:13,ESX-FUTURE,BID,3362.25,885
13:48:14,ESX-FUTURE,ASK,3362.5,32
13:48:14,SP-FUTURE,ASK,2884.75,743
13:48:14,ESX-FUTURE,ASK,3363.5,673
13:48:15,SP-FUTURE,BID,2884.5,779
13:48:15,ESX-FUTURE,BID,3362.0,801
13:48:16,SP-FUTURE,BID,2884.25,486
13:48:16,ESX-FUTURE,BID,3361.75,305
13:48:17,SP-FUTURE,BID,2884.25,1
13:48:17,ESX-FUTURE,BID,3361.75,51
13:48:18,SP-FUTURE,BID,2884.25,316
13:48:19,ESX-FUTURE,ASK,3361.75,17
13:48:19,SP-FUTURE,BID,2884.25,51
13:48:20,ESX-FUTURE,ASK,3361.75,124
13:48:21,SP-FUTURE,ASK,2884.5,325
13:48:21,ESX-FUTURE,ASK,3361.75,434
13:48:22,ESX-FUTURE,BID,3361.5,1263
13:48:22,SP-FUTURE,BID,2883.75,342
13:48:23,ESX-FUTURE,ASK,3361.5,175
13:48:24,ESX-FUTURE,ASK,3361.5,350
13:48:24,SP-FUTURE,BID,2883.75,40
13:48:24,SP-FUTURE,BID,2883.75,1069
13:48:24,ESX-FUTURE,ASK,3361.0,1703
13:48:25,SP-FUTURE,ASK,2884.75,113
13:48:25,ESX-FUTURE,ASK,3361.0,734
13:48:26,ESX-FUTURE,BID,3360.75,251
13:48:26,SP-FUTURE,BID,2884.5,486
13:48:27,ESX-FUTURE,ASK,3360.75,628
13:48:27,SP-FUTURE,BID,2884.5,628
13:48:27,ESX-FUTURE,BID,3359.75,89
13:48:28,ESX-FUTURE,ASK,3360.0,165
13:48:28,SP-FUTURE,BID,2884.5,7
13:48:29,SP-FUTURE,ASK,2884.75,47
13:48:29,ESX-FUTURE,BID,3360.0,16
13:48:29,SP-FUTURE,BID,2884.5,839
13:48:30,SP-FUTURE,ASK,2884.75,3
13:48:31,ESX-FUTURE,BID,3359.25,1592
13:48:31,SP-FUTURE,ASK,2884.5,802
13:48:31,SP-FUTURE,ASK,2884.5,605
